User,Date,EXE File Count,Other File Count
VSS0154,2010-05-12,0,5
VSS0154,2010-05-13,0,4
VSS0154,2010-05-14,0,5
VSS0154,2010-05-17,0,5
VSS0154,2010-05-18,0,2
VSS0154,2010-05-24,0,2
VSS0154,2010-05-27,0,5
VSS0154,2010-05-28,0,1
VSS0154,2010-06-01,0,1
VSS0154,2010-06-04,0,4
VSS0154,2010-06-07,0,5
VSS0154,2010-06-10,0,1
VSS0154,2010-06-11,0,2
VSS0154,2010-06-14,0,2
VSS0154,2010-06-16,0,3
VSS0154,2010-06-18,0,5
VSS0154,2010-06-21,0,2
VSS0154,2010-06-23,0,5
VSS0154,2010-06-24,0,3
VSS0154,2010-06-28,0,1
VSS0154,2010-06-29,0,4
VSS0154,2010-06-30,0,4
VSS0154,2010-07-01,0,3
VSS0154,2010-07-02,0,5
VSS0154,2010-07-06,0,2
VSS0154,2010-07-07,0,4
VSS0154,2010-07-08,1,1
VSS0154,2010-07-09,0,2
VSS0154,2010-07-12,0,5
VSS0154,2010-07-13,0,1
VSS0154,2010-07-16,0,5
VSS0154,2010-07-21,0,5
VSS0154,2010-07-23,0,3
VSS0154,2010-07-26,0,5
VSS0154,2010-07-27,0,5
VSS0154,2010-08-03,0,5
VSS0154,2010-08-04,0,1
VSS0154,2010-08-06,0,2
VSS0154,2010-08-10,1,2
VSS0154,2010-08-12,0,1
VSS0154,2010-08-13,0,5
VSS0154,2010-08-16,0,5
VSS0154,2010-08-17,0,4
VSS0154,2010-08-24,0,2
VSS0154,2010-08-25,0,5
VSS0154,2010-08-26,0,1
VSS0154,2010-08-30,0,3
VSS0154,2010-08-31,0,1
VSS0154,2010-09-01,0,1
VSS0154,2010-09-08,0,4
VSS0154,2010-09-09,0,3
VSS0154,2010-09-14,0,4
VSS0154,2010-09-15,0,5
VSS0154,2010-09-16,0,2
VSS0154,2010-09-17,0,4
VSS0154,2010-09-27,0,2
VSS0154,2010-09-28,0,3
VSS0154,2010-09-29,0,4
VSS0154,2010-09-30,0,4
VSS0154,2010-10-04,0,2
VSS0154,2010-10-05,0,3
VSS0154,2010-10-06,0,4
VSS0154,2010-10-07,0,6
VSS0154,2010-10-11,0,3
VSS0154,2010-10-12,0,3
VSS0154,2010-10-13,0,10
VSS0154,2010-10-15,0,4
VSS0154,2010-10-19,0,5
VSS0154,2010-10-20,0,4
VSS0154,2010-10-21,0,2
VSS0154,2010-10-22,0,3
VSS0154,2010-10-25,0,9
VSS0154,2010-10-26,0,4
VSS0154,2010-10-28,0,5
VSS0154,2010-10-29,0,6
VSS0154,2010-11-02,0,3
VSS0154,2010-11-03,0,5
DIB0081,2010-01-04,0,5
DIB0081,2010-01-05,0,9
DIB0081,2010-01-06,0,12
DIB0081,2010-01-07,1,11
DIB0081,2010-01-08,0,6
DIB0081,2010-01-11,0,13
DIB0081,2010-01-12,0,10
DIB0081,2010-01-13,0,4
DIB0081,2010-01-14,0,13
DIB0081,2010-01-15,0,12
DIB0081,2010-01-18,0,17
DIB0081,2010-01-19,0,5
DIB0081,2010-01-20,0,7
DIB0081,2010-01-21,0,6
DIB0081,2010-01-22,0,8
DIB0081,2010-01-25,0,12
DIB0081,2010-01-26,0,10
DIB0081,2010-01-27,0,4
DIB0081,2010-01-28,0,17
DIB0081,2010-01-29,0,7
DIB0081,2010-02-01,0,14
DIB0081,2010-02-02,0,10
DIB0081,2010-02-03,0,14
DIB0081,2010-02-04,0,8
DIB0081,2010-02-05,0,10
DIB0081,2010-02-08,1,6
DIB0081,2010-02-09,0,6
DIB0081,2010-02-10,0,11
DIB0081,2010-02-11,0,13
DIB0081,2010-02-12,0,5
DIB0081,2010-02-15,0,15
DIB0081,2010-02-16,0,9
DIB0081,2010-02-17,0,9
DIB0081,2010-02-18,0,8
DIB0081,2010-02-19,0,7
DIB0081,2010-02-22,0,11
DIB0081,2010-02-23,0,13
DIB0081,2010-02-24,1,12
DIB0081,2010-02-25,0,5
DIB0081,2010-02-26,0,11
DIB0081,2010-03-01,0,6
DIB0081,2010-03-02,0,3
DIB0081,2010-03-03,0,6
DIB0081,2010-03-04,0,9
DIB0081,2010-03-05,0,14
DIB0081,2010-03-08,0,16
DIB0081,2010-03-09,0,10
DIB0081,2010-03-10,0,9
DIB0081,2010-03-11,0,7
DIB0081,2010-03-12,0,5
DIB0081,2010-03-15,0,11
DIB0081,2010-03-16,0,10
DIB0081,2010-03-17,0,9
DIB0081,2010-03-18,0,4
DIB0081,2010-03-19,0,8
DIB0081,2010-03-22,0,13
DIB0081,2010-03-23,1,11
DIB0081,2010-03-24,0,9
DIB0081,2010-03-26,0,8
DIB0081,2010-03-29,1,6
DIB0081,2010-03-30,0,12
DIB0081,2010-03-31,0,12
DIB0081,2010-04-01,0,13
DIB0081,2010-04-05,0,11
DIB0081,2010-04-06,1,14
DIB0081,2010-04-07,0,12
DIB0081,2010-04-08,1,11
DIB0081,2010-04-09,0,9
DIB0081,2010-04-12,0,8
DIB0081,2010-04-13,0,11
DIB0081,2010-04-14,0,11
DIB0081,2010-04-15,0,13
DIB0081,2010-04-16,0,6
DIB0081,2010-04-19,0,13
DIB0081,2010-04-20,0,6
DIB0081,2010-04-21,0,6
DIB0081,2010-04-22,0,14
DIB0081,2010-04-23,0,13
DIB0081,2010-04-26,0,6
DIB0081,2010-04-27,0,5
DIB0081,2010-04-28,0,7
DIB0081,2010-04-29,0,14
DIB0081,2010-04-30,0,13
DIB0081,2010-05-03,0,16
DIB0081,2010-05-04,0,13
DIB0081,2010-05-05,0,13
DIB0081,2010-05-06,0,13
DIB0081,2010-05-07,0,10
DIB0081,2010-05-10,0,5
DIB0081,2010-05-11,0,5
DIB0081,2010-05-12,1,4
DIB0081,2010-05-13,0,10
DIB0081,2010-05-14,0,13
DIB0081,2010-05-17,0,10
DIB0081,2010-05-18,0,8
DIB0081,2010-05-19,0,12
DIB0081,2010-05-20,0,9
DIB0081,2010-05-21,0,6
DIB0081,2010-05-24,0,12
DIB0081,2010-05-25,0,6
DIB0081,2010-05-26,0,9
DIB0081,2010-05-27,0,13
DIB0081,2010-05-28,0,8
DIB0081,2010-06-01,0,6
DIB0081,2010-06-02,0,11
DIB0081,2010-06-03,0,13
DIB0081,2010-06-04,0,14
DIB0081,2010-06-07,0,11
DIB0081,2010-06-08,0,9
DIB0081,2010-06-09,0,3
DIB0081,2010-06-10,0,8
DIB0081,2010-06-11,0,7
DIB0081,2010-06-14,0,4
DIB0081,2010-06-15,0,7
DIB0081,2010-06-16,0,16
DIB0081,2010-06-17,0,12
DIB0081,2010-06-18,0,8
DIB0081,2010-06-21,0,10
DIB0081,2010-06-22,0,6
DIB0081,2010-06-23,0,11
DIB0081,2010-06-24,0,14
DIB0081,2010-06-25,0,10
DIB0081,2010-06-28,0,10
DIB0081,2010-06-29,0,12
DIB0081,2010-06-30,0,5
DIB0081,2010-07-01,1,12
DIB0081,2010-07-02,0,12
DIB0081,2010-07-06,0,13
DIB0081,2010-07-07,0,11
DIB0081,2010-07-08,0,12
DIB0081,2010-07-09,0,5
DIB0081,2010-07-12,0,2
DIB0081,2010-07-13,0,6
DIB0081,2010-07-14,0,11
DIB0081,2010-07-15,0,12
DIB0081,2010-07-16,0,14
DIB0081,2010-07-19,0,11
DIB0081,2010-07-20,0,12
DIB0081,2010-07-21,0,13
DIB0081,2010-07-22,0,9
DIB0081,2010-07-23,0,17
DIB0081,2010-07-26,0,13
DIB0081,2010-07-27,0,13
DIB0081,2010-07-28,0,14
DIB0081,2010-07-29,0,6
DIB0081,2010-07-30,0,8
DIB0081,2010-08-02,0,8
DIB0081,2010-08-03,0,8
DIB0081,2010-08-04,0,5
DIB0081,2010-08-05,0,12
DIB0081,2010-08-06,0,10
DIB0081,2010-08-09,0,6
DIB0081,2010-08-10,0,10
DIB0081,2010-08-11,0,7
DIB0081,2010-08-12,0,11
DIB0081,2010-08-13,1,14
DIB0081,2010-08-16,0,14
DIB0081,2010-08-17,0,11
DIB0081,2010-08-18,0,11
DIB0081,2010-08-19,0,8
DIB0081,2010-08-20,1,7
MTT0901,2010-01-04,0,5
MTT0901,2010-01-05,0,3
MTT0901,2010-01-06,0,9
MTT0901,2010-01-07,0,6
MTT0901,2010-01-08,1,7
MTT0901,2010-01-11,0,3
MTT0901,2010-01-12,0,16
MTT0901,2010-01-13,0,9
MTT0901,2010-01-14,0,4
MTT0901,2010-01-15,1,7
MTT0901,2010-01-18,0,11
MTT0901,2010-01-19,0,3
MTT0901,2010-01-20,0,4
MTT0901,2010-01-21,0,5
MTT0901,2010-01-22,0,12
MTT0901,2010-01-25,0,4
MTT0901,2010-01-26,0,10
MTT0901,2010-01-27,0,5
MTT0901,2010-01-28,0,6
MTT0901,2010-01-29,0,13
MTT0901,2010-02-01,0,10
MTT0901,2010-02-02,0,8
MTT0901,2010-02-03,0,3
MTT0901,2010-02-04,0,7
MTT0901,2010-02-08,0,7
MTT0901,2010-02-09,0,4
MTT0901,2010-02-10,0,1
MTT0901,2010-02-11,0,3
ILJ0526,2010-01-04,0,3
ILJ0526,2010-01-05,0,5
ILJ0526,2010-01-07,0,6
ILJ0526,2010-01-08,0,8
ILJ0526,2010-01-13,0,2
ILJ0526,2010-01-14,0,10
ILJ0526,2010-01-17,0,7
ILJ0526,2010-01-19,0,4
ILJ0526,2010-01-21,0,2
ILJ0526,2010-01-22,0,3
ILJ0526,2010-01-25,0,6
ILJ0526,2010-01-26,0,7
ILJ0526,2010-01-27,0,4
ILJ0526,2010-01-28,0,2
ILJ0526,2010-01-29,0,10
ILJ0526,2010-02-01,0,4
ILJ0526,2010-02-03,0,5
ILJ0526,2010-02-05,1,2
ILJ0526,2010-02-08,0,6
ILJ0526,2010-02-10,0,6
ILJ0526,2010-02-12,0,6
ILJ0526,2010-02-16,0,2
ILJ0526,2010-02-18,0,1
ILJ0526,2010-02-19,0,2
ILJ0526,2010-02-23,0,7
ILJ0526,2010-02-24,1,7
ILJ0526,2010-02-26,0,7
ILJ0526,2010-03-01,0,6
ILJ0526,2010-03-02,0,3
ILJ0526,2010-03-03,0,4
ILJ0526,2010-03-04,0,6
ILJ0526,2010-03-08,0,7
ILJ0526,2010-03-10,0,6
ILJ0526,2010-03-11,0,4
ILJ0526,2010-03-12,0,5
ILJ0526,2010-03-15,0,4
ILJ0526,2010-03-18,0,1
ILJ0526,2010-03-19,0,1
ILJ0526,2010-03-22,0,2
ILJ0526,2010-03-23,0,7
ILJ0526,2010-03-24,0,3
ILJ0526,2010-03-26,0,6
ILJ0526,2010-03-27,0,1
ILJ0526,2010-03-29,1,2
ILJ0526,2010-04-01,0,11
ILJ0526,2010-04-07,0,5
ILJ0526,2010-04-08,0,2
ILJ0526,2010-04-09,0,8
ILJ0526,2010-04-12,0,7
ILJ0526,2010-04-15,0,3
ILJ0526,2010-04-16,0,6
ILJ0526,2010-04-17,0,7
ILJ0526,2010-04-20,0,1
ILJ0526,2010-04-21,0,5
ILJ0526,2010-04-22,0,6
ILJ0526,2010-04-23,1,8
ILJ0526,2010-04-30,0,8
ILJ0526,2010-05-03,0,8
ILJ0526,2010-05-04,0,2
ILJ0526,2010-05-05,0,2
ILJ0526,2010-05-06,0,7
ILJ0526,2010-05-07,0,3
ILJ0526,2010-05-10,0,3
ILJ0526,2010-05-14,0,9
ILJ0526,2010-05-18,0,12
ILJ0526,2010-05-20,0,10
ILJ0526,2010-05-21,0,3
ILJ0526,2010-05-22,0,3
ILJ0526,2010-05-27,0,4
ILJ0526,2010-06-03,0,8
ILJ0526,2010-06-04,0,7
ILJ0526,2010-06-07,0,4
ILJ0526,2010-06-09,0,6
ILJ0526,2010-06-10,0,4
ILJ0526,2010-06-11,0,5
ILJ0526,2010-06-13,0,7
ILJ0526,2010-06-14,0,6
ILJ0526,2010-06-15,0,8
ILJ0526,2010-06-16,0,9
ILJ0526,2010-06-18,0,5
ILJ0526,2010-06-20,0,6
ILJ0526,2010-06-21,0,8
ILJ0526,2010-06-23,0,3
ILJ0526,2010-06-28,0,4
ILJ0526,2010-06-29,0,6
ILJ0526,2010-06-30,0,3
ILJ0526,2010-07-02,0,4
ILJ0526,2010-07-04,0,6
ILJ0526,2010-07-06,0,2
ILJ0526,2010-07-08,0,6
ILJ0526,2010-07-09,0,4
ILJ0526,2010-07-12,0,2
ILJ0526,2010-07-14,0,4
ILJ0526,2010-07-15,0,4
ILJ0526,2010-07-16,0,8
ILJ0526,2010-07-17,0,9
ILJ0526,2010-07-21,0,8
ILJ0526,2010-07-26,0,4
ILJ0526,2010-07-28,1,4
ILJ0526,2010-07-30,0,3
ILJ0526,2010-08-01,1,5
ILJ0526,2010-08-02,1,4
ILJ0526,2010-08-03,0,7
ILJ0526,2010-08-06,0,2
ILJ0526,2010-08-09,0,10
ILJ0526,2010-08-11,0,10
ILJ0526,2010-08-13,0,2
ILJ0526,2010-08-14,0,1
ILJ0526,2010-08-15,0,1
ILJ0526,2010-08-16,0,4
ILJ0526,2010-08-17,0,7
ILJ0526,2010-08-18,0,4
ILJ0526,2010-08-19,0,8
ILJ0526,2010-08-20,0,5
ILJ0526,2010-08-23,0,6
ILJ0526,2010-08-25,0,3
ILJ0526,2010-08-27,0,5
ILJ0526,2010-08-30,0,4
ILJ0526,2010-08-31,0,3
ILJ0526,2010-09-03,0,4
ILJ0526,2010-09-09,0,2
ILJ0526,2010-09-10,0,6
ILJ0526,2010-09-13,0,5
ILJ0526,2010-09-14,0,1
ILJ0526,2010-09-20,0,5
ILJ0526,2010-09-21,0,10
ILJ0526,2010-09-24,0,3
ILJ0526,2010-09-27,0,3
ILJ0526,2010-09-28,0,9
ILJ0526,2010-09-29,0,6
ILJ0526,2010-09-30,0,8
ILJ0526,2010-10-04,0,1
ILJ0526,2010-10-06,0,13
ILJ0526,2010-10-07,0,3
ILJ0526,2010-10-11,0,4
ILJ0526,2010-10-12,0,7
ILJ0526,2010-10-19,0,2
ILJ0526,2010-10-20,0,6
ILJ0526,2010-10-25,0,7
ILJ0526,2010-10-27,0,4
ILJ0526,2010-10-28,0,5
ILJ0526,2010-10-29,0,8
ILJ0526,2010-11-01,0,3
ILJ0526,2010-11-02,0,6
ILJ0526,2010-11-03,0,2
ILJ0526,2010-11-04,0,2
ILJ0526,2010-11-05,0,5
ILJ0526,2010-11-06,0,4
ILJ0526,2010-11-07,0,9
ILJ0526,2010-11-08,0,11
ILJ0526,2010-11-10,0,7
ILJ0526,2010-11-11,0,5
ILJ0526,2010-11-12,0,3
ILJ0526,2010-11-15,0,2
ILJ0526,2010-11-16,0,3
ILJ0526,2010-11-17,0,7
ILJ0526,2010-11-19,0,6
ILJ0526,2010-11-26,0,3
ILJ0526,2010-11-29,0,8
ILJ0526,2010-11-30,0,6
ILJ0526,2010-12-01,0,2
ILJ0526,2010-12-02,0,7
ILJ0526,2010-12-07,0,2
ILJ0526,2010-12-08,0,4
ILJ0526,2010-12-13,0,8
ILJ0526,2010-12-15,0,6
ILJ0526,2010-12-16,0,6
ILJ0526,2010-12-17,0,7
ILJ0526,2010-12-25,0,4
ILJ0526,2010-12-27,0,5
ILJ0526,2010-12-28,0,9
ILJ0526,2010-12-29,0,3
ILJ0526,2010-12-31,0,2
ILJ0526,2011-01-01,0,5
ILJ0526,2011-01-02,0,6
ILJ0526,2011-01-03,0,8
ILJ0526,2011-01-05,0,4
ILJ0526,2011-01-07,0,1
ILJ0526,2011-01-10,0,4
ILJ0526,2011-01-12,0,6
ILJ0526,2011-01-14,0,9
ILJ0526,2011-01-17,0,7
ILJ0526,2011-01-19,0,9
ILJ0526,2011-01-20,0,7
ILJ0526,2011-01-26,0,4
ILJ0526,2011-01-27,0,5
ILJ0526,2011-01-30,0,9
ILJ0526,2011-02-02,1,6
ILJ0526,2011-02-03,0,6
ILJ0526,2011-02-10,0,4
ILJ0526,2011-02-14,0,4
ILJ0526,2011-02-16,0,6
ILJ0526,2011-02-17,0,5
ILJ0526,2011-02-18,0,4
ILJ0526,2011-02-21,0,1
ILJ0526,2011-02-22,0,5
ILJ0526,2011-02-24,0,7
ILJ0526,2011-02-25,0,5
ILJ0526,2011-02-26,0,4
ILJ0526,2011-02-28,0,5
ILJ0526,2011-03-01,0,1
ILJ0526,2011-03-02,0,3
ILJ0526,2011-03-08,0,2
ILJ0526,2011-03-09,0,8
ILJ0526,2011-03-10,0,1
ILJ0526,2011-03-14,0,5
ILJ0526,2011-03-15,0,1
ILJ0526,2011-03-16,0,5
ILJ0526,2011-03-20,0,4
ILJ0526,2011-03-21,0,7
ILJ0526,2011-03-22,0,9
ILJ0526,2011-03-23,0,4
ILJ0526,2011-03-24,0,8
ILJ0526,2011-03-25,0,8
ILJ0526,2011-03-29,0,3
ILJ0526,2011-03-30,0,7
ILJ0526,2011-03-31,0,7
ILJ0526,2011-04-01,0,4
ILJ0526,2011-04-05,0,3
ILJ0526,2011-04-06,0,9
ILJ0526,2011-04-07,0,6
ILJ0526,2011-04-11,0,5
ILJ0526,2011-04-12,1,4
ILJ0526,2011-04-13,0,10
ILJ0526,2011-04-14,0,1
ILJ0526,2011-04-17,0,8
ILJ0526,2011-04-20,0,11
ILJ0526,2011-04-21,0,1
ILJ0526,2011-04-25,0,6
ILJ0526,2011-04-26,0,3
ILJ0526,2011-04-28,0,3
ILJ0526,2011-05-02,0,8
ILJ0526,2011-05-04,0,5
ILJ0526,2011-05-05,0,6
ILJ0526,2011-05-06,0,5
ILJ0526,2011-05-11,0,12
ILJ0526,2011-05-13,0,3
ILJ0526,2011-05-16,0,3
QRM0739,2010-01-04,0,27
QRM0739,2010-01-05,0,26
QRM0739,2010-01-06,0,22
QRM0739,2010-01-07,0,23
QRM0739,2010-01-08,0,26
QRM0739,2010-01-11,1,18
QRM0739,2010-01-12,0,19
QRM0739,2010-01-13,0,27
QRM0739,2010-01-14,0,26
QRM0739,2010-01-15,1,26
QRM0739,2010-01-18,1,26
QRM0739,2010-01-19,0,27
QRM0739,2010-01-20,0,26
QRM0739,2010-01-21,0,27
QRM0739,2010-01-22,0,24
QRM0739,2010-01-25,0,27
QRM0739,2010-01-26,0,23
QRM0739,2010-01-27,0,27
QRM0739,2010-01-28,0,20
QRM0739,2010-01-29,0,23
QRM0739,2010-02-01,0,19
QRM0739,2010-02-02,0,23
QRM0739,2010-02-03,1,24
QRM0739,2010-02-04,0,27
QRM0739,2010-02-05,0,27
QRM0739,2010-02-08,0,27
QRM0739,2010-02-09,0,21
QRM0739,2010-02-10,0,27
QRM0739,2010-02-11,0,24
QRM0739,2010-02-12,0,23
QRM0739,2010-02-15,0,24
QRM0739,2010-02-16,0,20
QRM0739,2010-02-17,0,27
QRM0739,2010-02-18,0,24
QRM0739,2010-02-19,0,27
QRM0739,2010-02-22,1,25
QRM0739,2010-02-23,0,27
QRM0739,2010-02-24,0,15
QRM0739,2010-02-25,0,19
QRM0739,2010-02-26,0,27
QRM0739,2010-03-01,0,27
QRM0739,2010-03-02,0,27
QRM0739,2010-03-03,1,20
QRM0739,2010-03-04,0,18
QRM0739,2010-03-05,0,27
QRM0739,2010-03-08,0,25
QRM0739,2010-03-09,0,26
QRM0739,2010-03-10,0,27
QRM0739,2010-03-11,2,25
QRM0739,2010-03-12,0,24
QRM0739,2010-03-15,0,26
QRM0739,2010-03-16,1,26
QRM0739,2010-03-17,0,25
QRM0739,2010-03-18,1,26
QRM0739,2010-03-19,0,24
QRM0739,2010-03-22,0,25
QRM0739,2010-03-23,1,20
QRM0739,2010-03-24,0,26
QRM0739,2010-03-25,0,23
QRM0739,2010-03-26,0,24
QRM0739,2010-03-29,0,27
QRM0739,2010-03-30,0,25
QRM0739,2010-03-31,0,27
QRM0739,2010-04-01,1,26
QRM0739,2010-04-05,0,25
QRM0739,2010-04-06,0,26
QRM0739,2010-04-07,0,25
QRM0739,2010-04-08,0,21
QRM0739,2010-04-09,0,19
QRM0739,2010-04-12,1,17
QRM0739,2010-04-13,0,25
QRM0739,2010-04-14,0,27
QRM0739,2010-04-15,0,27
QRM0739,2010-04-16,0,24
QRM0739,2010-04-19,1,25
QRM0739,2010-04-20,0,22
QRM0739,2010-04-21,0,19
QRM0739,2010-04-22,0,23
QRM0739,2010-04-23,0,27
QRM0739,2010-04-26,0,27
QRM0739,2010-04-27,0,27
QRM0739,2010-04-28,0,27
QRM0739,2010-04-29,0,27
QRM0739,2010-04-30,0,25
QRM0739,2010-05-03,0,21
QRM0739,2010-05-04,1,22
QRM0739,2010-05-05,1,26
QRM0739,2010-05-06,2,24
QRM0739,2010-05-07,0,25
QRM0739,2010-05-10,0,25
QRM0739,2010-05-11,0,27
QRM0739,2010-05-12,0,22
QRM0739,2010-05-13,0,21
QRM0739,2010-05-14,0,22
QRM0739,2010-05-17,0,24
QRM0739,2010-05-18,0,18
QRM0739,2010-05-19,1,25
QRM0739,2010-05-20,0,19
QRM0739,2010-05-21,0,22
QRM0739,2010-05-24,0,24
QRM0739,2010-05-25,1,21
QRM0739,2010-05-26,0,18
QRM0739,2010-05-27,0,21
QRM0739,2010-05-28,0,21
QRM0739,2010-06-01,0,19
QRM0739,2010-06-02,0,24
QRM0739,2010-06-03,0,27
QRM0739,2010-06-04,0,27
QRM0739,2010-06-07,0,24
QRM0739,2010-06-08,0,22
QRM0739,2010-06-09,0,18
QRM0739,2010-06-10,0,27
QRM0739,2010-06-11,0,27
QRM0739,2010-06-14,0,24
QRM0739,2010-06-15,0,27
QRM0739,2010-06-16,0,22
QRM0739,2010-06-17,0,25
QRM0739,2010-06-18,0,27
QRM0739,2010-06-21,0,24
QRM0739,2010-06-22,1,19
QRM0739,2010-06-23,0,27
QRM0739,2010-06-24,0,24
QRM0739,2010-06-25,0,21
QRM0739,2010-06-28,0,27
QRM0739,2010-06-29,0,24
QRM0739,2010-06-30,0,27
QRM0739,2010-07-01,1,26
QRM0739,2010-07-02,0,26
QRM0739,2010-07-06,0,18
QRM0739,2010-07-07,0,27
QRM0739,2010-07-08,0,24
QRM0739,2010-07-09,0,27
QRM0739,2010-07-12,0,25
QRM0739,2010-07-13,0,27
QRM0739,2010-07-14,0,24
QRM0739,2010-07-15,1,22
QRM0739,2010-07-16,0,26
QRM0739,2010-07-19,0,27
QRM0739,2010-07-20,0,27
QRM0739,2010-07-21,0,27
QRM0739,2010-07-22,0,22
QRM0739,2010-07-23,0,23
QRM0739,2010-07-26,0,26
QRM0739,2010-07-27,1,24
QRM0739,2010-07-28,0,25
QRM0739,2010-07-29,0,26
QRM0739,2010-07-30,1,23
QRM0739,2010-08-02,0,27
QRM0739,2010-08-03,0,27
QRM0739,2010-08-04,0,27
QRM0739,2010-08-05,0,27
QRM0739,2010-08-06,0,23
QRM0739,2010-08-09,0,21
QRM0739,2010-08-10,0,26
QRM0739,2010-08-11,0,18
QRM0739,2010-08-12,0,23
QRM0739,2010-08-13,0,23
QRM0739,2010-08-16,1,24
QRM0739,2010-08-17,0,27
QRM0739,2010-08-18,0,23
QRM0739,2010-08-19,0,25
QRM0739,2010-08-20,0,22
QRM0739,2010-08-23,0,24
QRM0739,2010-08-24,0,22
QRM0739,2010-08-25,1,21
QRM0739,2010-08-26,0,24
QRM0739,2010-08-27,1,21
QRM0739,2010-08-30,0,23
QRM0739,2010-08-31,0,25
QRM0739,2010-09-01,0,16
QRM0739,2010-09-02,0,18
QRM0739,2010-09-03,0,24
QRM0739,2010-09-07,0,25
QRM0739,2010-09-08,0,27
QRM0739,2010-09-09,2,21
QRM0739,2010-09-10,1,26
QRM0739,2010-09-13,0,24
QRM0739,2010-09-14,0,25
QRM0739,2010-09-15,0,23
QRM0739,2010-09-16,0,25
QRM0739,2010-09-17,0,13
QRM0739,2010-09-20,0,26
QRM0739,2010-09-21,2,19
QRM0739,2010-09-22,0,27
QRM0739,2010-09-23,0,27
QRM0739,2010-09-24,0,20
QRM0739,2010-09-27,0,25
QRM0739,2010-09-28,0,19
QRM0739,2010-09-29,0,27
QRM0739,2010-09-30,0,25
QRM0739,2010-10-01,1,22
QRM0739,2010-10-04,0,23
QRM0739,2010-10-05,0,23
QRM0739,2010-10-06,0,27
QRM0739,2010-10-07,0,22
QRM0739,2010-10-08,1,25
QRM0739,2010-10-11,0,25
QRM0739,2010-10-12,0,25
QRM0739,2010-10-13,0,27
QRM0739,2010-10-14,0,24
QRM0739,2010-10-15,1,16
QRM0739,2010-10-18,0,27
QRM0739,2010-10-19,1,23
QRM0739,2010-10-20,0,24
QRM0739,2010-10-21,0,25
QRM0739,2010-10-22,0,24
QRM0739,2010-10-25,0,27
QRM0739,2010-10-26,0,25
QRM0739,2010-10-27,0,15
QRM0739,2010-10-28,0,24
QRM0739,2010-10-29,0,27
QRM0739,2010-11-01,0,21
QRM0739,2010-11-02,0,24
QRM0739,2010-11-03,0,27
QRM0739,2010-11-04,1,25
QRM0739,2010-11-05,0,27
QRM0739,2010-11-08,0,27
QRM0739,2010-11-09,0,22
QRM0739,2010-11-10,0,25
QRM0739,2010-11-11,0,26
QRM0739,2010-11-12,0,23
QRM0739,2010-11-15,0,22
QRM0739,2010-11-16,0,24
QRM0739,2010-11-17,0,27
QRM0739,2010-11-18,0,25
QRM0739,2010-11-19,0,23
QRM0739,2010-11-22,0,25
QRM0739,2010-11-23,0,25
QRM0739,2010-11-24,0,27
QRM0739,2010-11-29,1,26
QRM0739,2010-11-30,0,25
QRM0739,2010-12-01,0,27
QRM0739,2010-12-02,1,22
QRM0739,2010-12-03,0,24
QRM0739,2010-12-06,0,27
QRM0739,2010-12-07,0,24
QRM0739,2010-12-08,0,27
QRM0739,2010-12-09,0,26
QRM0739,2010-12-10,1,21
QRM0739,2010-12-13,0,21
QRM0739,2010-12-14,0,21
QRM0739,2010-12-15,0,26
QRM0739,2010-12-16,1,26
QRM0739,2010-12-17,0,23
QRM0739,2010-12-20,0,27
QRM0739,2010-12-21,1,21
QRM0739,2010-12-22,0,27
QRM0739,2010-12-27,0,27
QRM0739,2010-12-28,0,19
QRM0739,2010-12-29,0,22
QRM0739,2010-12-30,0,25
QRM0739,2011-01-03,0,21
QRM0739,2011-01-04,0,27
QRM0739,2011-01-05,0,24
QRM0739,2011-01-06,0,21
QRM0739,2011-01-07,0,27
QRM0739,2011-01-10,0,23
QRM0739,2011-01-11,1,24
QRM0739,2011-01-12,0,25
QRM0739,2011-01-13,0,25
QRM0739,2011-01-14,0,22
QRM0739,2011-01-17,0,22
QRM0739,2011-01-18,1,26
QRM0739,2011-01-19,0,27
QRM0739,2011-01-20,0,25
QRM0739,2011-01-21,0,27
QRM0739,2011-01-24,1,26
QRM0739,2011-01-25,0,25
QRM0739,2011-01-26,1,23
QRM0739,2011-01-27,0,24
QRM0739,2011-01-28,0,27
QRM0739,2011-01-31,0,27
QRM0739,2011-02-01,0,27
QRM0739,2011-02-02,0,27
QRM0739,2011-02-03,0,27
QRM0739,2011-02-04,1,26
QRM0739,2011-02-07,0,27
QRM0739,2011-02-08,0,25
QRM0739,2011-02-09,0,24
QRM0739,2011-02-10,0,25
QRM0739,2011-02-11,1,22
QRM0739,2011-02-14,0,27
QRM0739,2011-02-15,0,27
QRM0739,2011-02-16,0,24
QRM0739,2011-02-17,0,21
QRM0739,2011-02-18,0,23
QRM0739,2011-02-21,1,17
QRM0739,2011-02-22,0,27
QRM0739,2011-02-23,0,24
QRM0739,2011-02-24,0,24
QRM0739,2011-02-25,0,22
QRM0739,2011-02-28,0,24
QRM0739,2011-03-01,0,27
QRM0739,2011-03-02,0,23
QRM0739,2011-03-03,0,21
QRM0739,2011-03-04,0,27
QRM0739,2011-03-07,0,27
QRM0739,2011-03-08,0,24
QRM0739,2011-03-09,0,27
QRM0739,2011-03-10,0,18
QRM0739,2011-03-11,0,21
QRM0739,2011-03-14,1,26
QRM0739,2011-03-15,0,27
QRM0739,2011-03-16,0,27
